OBJECTID,Join_Count,TARGET_FID,studyid,lon,lat,ph,pH_class,soc,SOC_class,tn,TN_class,ap,AP_class,clay,clay_class,map,map_class,mat,mat_class,Cropland_type,cropland,Tillage_methods,tillage,Classification_1,fm,gm,cof,haof,Classification_2,Classification_3,Classification_4,time,Time,dosages,Dosages,n_t,n_c,nuet_mean,nuet_sd,nuec_mean,nuec_sd,yi,vi,cluster
520,1,519,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,5000,0-7.5,3,3,6.53,0.145710609,6.73,0.153162658,-0.0301682,0.000338617,Zone1
521,1,520,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,5000,0-7.5,3,3,6.52,0.145487468,6.3,0.143376634,0.034324743,0.000338617,Zone1
522,1,521,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,5000,0-7.5,3,3,6.62,0.147718871,6.51,0.148155855,0.016755914,0.000338617,Zone1
523,1,522,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,5000,0-7.5,3,3,6.92,0.15441308,6.87,0.156348806,0.007251663,0.000338617,Zone1
524,1,523,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,10000,7.5-15,3,3,6.87,0.153297378,6.3,0.143376634,0.086614473,0.000338617,Zone1
525,1,524,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,10000,7.5-15,3,3,6.73,0.150173414,6.73,0.153162658,0,0.000338617,Zone1
526,1,525,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,10000,7.5-15,3,3,6.72,0.149950274,6.3,0.143376634,0.064538521,0.000338617,Zone1
527,1,526,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,10000,7.5-15,3,3,6.86,0.153074238,6.51,0.148155855,0.052367986,0.000338617,Zone1
528,1,527,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,10000,7.5-15,3,3,6.87,0.153297378,6.87,0.156348806,0,0.000338617,Zone1
529,1,528,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,15000,7.5-15,3,3,6.5,0.145041188,6.3,0.143376634,0.031252544,0.000338617,Zone1
530,1,529,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,15000,7.5-15,3,3,6.93,0.15463622,6.73,0.153162658,0.02928467,0.000338617,Zone1
531,1,530,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,15000,7.5-15,3,3,6.8,0.151735396,6.3,0.143376634,0.076372979,0.000338617,Zone1
532,1,531,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,15000,7.5-15,3,3,6.72,0.149950274,6.51,0.148155855,0.031748698,0.000338617,Zone1
533,1,532,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,15000,7.5-15,3,3,7.16,0.159768447,6.87,0.156348806,0.041345875,0.000338617,Zone1
534,1,533,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,20000,15-22.5,3,3,6.93,0.15463622,6.3,0.143376634,0.09531018,0.000338617,Zone1
535,1,534,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,20000,15-22.5,3,3,6.6,0.147272591,6.73,0.153162658,-0.019505495,0.000338617,Zone1
536,1,535,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,20000,15-22.5,3,3,6.6,0.147272591,6.3,0.143376634,0.046520016,0.000338617,Zone1
537,1,536,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,20000,15-22.5,3,3,6.5,0.145041188,6.51,0.148155855,-0.001537279,0.000338617,Zone1
538,1,537,131,3.9,7.5,6.4,weak acid,13.97,medium SOC,0.2,low TN,21.6284,,12,low clay,1274,high map,26.34167,high mat,dryland,1,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,2,1-5 a,20000,15-22.5,3,3,6.96,0.155305641,6.87,0.156348806,0.013015368,0.000338617,Zone1
539,1,538,132,119.97,30.03,6.4,weak acid,32,high SOC,2.4,high TN,1296.7,high AP,22.1,low clay,1814,high map,16.4,mediun mat,dryland,1,,1,farmyard manure,1,0,0,0,compost,animal,animal,3,1-5 a,15000,7.5-15,4,4,6.97,0.22,6.34,0.07,0.094736456,0.000279545,Zone1
540,1,539,132,119.97,30.03,6.4,weak acid,32,high SOC,2.4,high TN,1296.7,high AP,22.1,low clay,1814,high map,16.4,mediun mat,dryland,1,,1,farmyard manure,1,0,0,0,compost,animal,animal,3,1-5 a,30000,22.5-30,4,4,7.18,0.02,6.34,0.07,0.124420615,0.0000324,Zone1
541,1,540,132,119.97,30.03,6.4,weak acid,32,high SOC,2.4,high TN,1296.7,high AP,22.1,low clay,1814,high map,16.4,mediun mat,dryland,1,,1,farmyard manure,1,0,0,0,compost,animal,animal,3,1-5 a,45000,30-45,4,4,6.92,0.09,6.34,0.07,0.087537001,0.0000728,Zone1
542,1,541,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,1.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,20000,15-22.5,3,3,6.3,0.140578382,6,0.136549175,0.048790164,0.000338617,Zone1
543,1,542,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,2.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,20000,15-22.5,3,3,6.1,0.136115576,5.8,0.131997536,0.050430854,0.000338617,Zone1
544,1,543,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,3.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,30000,22.5-30,3,3,6.4,0.142809785,6,0.136549175,0.064538521,0.000338617,Zone1
545,1,544,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,4.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,30000,22.5-30,3,3,6.1,0.136115576,5.8,0.131997536,0.050430854,0.000338617,Zone1
546,1,545,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,5.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,40000,30-45,3,3,6.6,0.147272591,6,0.136549175,0.09531018,0.000338617,Zone1
547,1,546,133,10.08333333,5.333333333,5.3,medium-strong acid,33.06,high SOC,2.6,high TN,6.7,low AP,50.73,mediun clay,1959,high map,21,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,undefined,,1,0-1 a,40000,30-45,3,3,6.5,0.145041188,5.8,0.131997536,0.113944259,0.000338617,Zone1
548,1,547,134,126.8166667,47.35,5.89,weak acid,27.3,high SOC,1.95,medium TN,49.9,high AP,23,low clay,524,medium map,1.5,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,manure,livestock,livestock,7,5-10 a,15000,7.5-15,3,3,6.79,0.151512256,5.73,0.130404462,0.169735411,0.000338617,Zone3
549,1,548,134,126.8166667,47.35,5.89,weak acid,27.3,high SOC,1.95,medium TN,49.9,high AP,23,low clay,524,medium map,1.5,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,manure,livestock,livestock,7,5-10 a,30000,22.5-30,3,3,7.1,0.158429605,5.73,0.130404462,0.214379253,0.000338617,Zone3
550,1,549,135,24.21391667,46.11113889,5.17,medium-strong acid,10.3,medium SOC,0.94,low TN,22.1,mediun AP,22,low clay,596,medium map,9.125,low mat,dryland,1,,0,farmyard manure,1,0,0,0,manure,livestock,livestock,1,0-1 a,45000,30-45,4,4,5.93,0.132322191,5.2,0.118342618,0.131365587,0.000253963,Zone2
551,1,550,135,24.21391667,46.11113889,5.17,medium-strong acid,10.3,medium SOC,0.94,low TN,22.1,mediun AP,22,low clay,596,medium map,9.125,low mat,dryland,1,,0,farmyard manure,1,0,0,0,manure,livestock,livestock,2,1-5 a,45000,30-45,4,4,6.32,0.141024663,5.55,0.126307987,0.12992128,0.000253963,Zone2
552,1,551,136,119.5166667,31.11666667,6.1,weak acid,15.4,high SOC,1.8,medium TN,60,high AP,10.2,low clay,1027,high map,15.7,mediun mat,,1,crop rotation,1,farmyard manure,1,0,0,0,compost,straw,straw,6,5-10 a,22500,15-22.5,3,3,5.44,0.16,5.22,0.05,0.041281659,0.000318933,Zone1
553,1,552,137,116.925,28.25555556,4.8,strong acid,4.3,low SOC,0.553754549,,12.25191111,,36.3,mediun clay,1795,high map,17.6,mediun mat,dryland,1,,0,farmyard manure,1,0,0,0,manure,livestock,livestock,17,10-20 a,NA,,3,3,4.8,0.107107339,4.8,0.1,0,0.000310648,Zone2
554,1,553,137,116.925,28.25555556,4.8,strong acid,4.3,low SOC,0.553754549,,12.25191111,,36.3,mediun clay,1795,high map,17.6,mediun mat,dryland,1,,0,farmyard manure,1,0,0,0,manure,livestock,livestock,17,10-20 a,NA,>60,3,3,5.8,0.1,4.8,0.1,0.189242,0.000243764,Zone2
555,1,554,138,119.2447,39.8767,5.4,medium-strong acid,8.120649652,low SOC,1.233918309,,206.8,high AP,24,low clay,613,medium map,10.64583,mediun mat,dryland,1,crop rotation,1,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,0.25,0-1 a,750,0-7.5,3,3,5.56,0.124066001,5.38,0.122439094,0.032909734,0.000338617,Zone2
556,1,555,138,119.2447,39.8767,5.4,medium-strong acid,8.120649652,low SOC,1.233918309,,206.8,high AP,24,low clay,613,medium map,10.64583,mediun mat,dryland,1,crop rotation,1,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,0.25,0-1 a,1500,0-7.5,3,3,5.88,0.13120649,5.38,0.122439094,0.088868388,0.000338617,Zone2
557,1,556,139,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,37,30-40 a,27000,22.5-30,5,5,5.79,0.04,4.96,0.03,0.154726551,0.0000169,Zone2
558,1,557,139,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,37,30-40 a,27000,22.5-30,5,5,5.26,0.04,4.36,0.02,0.187658969,0.0000158,Zone2
559,1,558,139,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,37,30-40 a,27000,22.5-30,5,5,5.06,0.04,4.67,0.01,0.080207412,0.0000134,Zone2
560,1,559,139,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,37,30-40 a,27000,22.5-30,5,5,5.16,0.03,4.49,0.04,0.139083878,0.0000226,Zone2
561,1,560,140,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,mixed,mixed,36,30-40 a,27000,22.5-30,3,3,5.96,0.063,5.9,0.014,0.01011813,0.0000391,Zone2
562,1,561,140,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,mixed,mixed,36,30-40 a,27000,22.5-30,3,3,5.39,0.014,5.08,0.035,0.059234123,0.0000181,Zone2
563,1,562,140,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,mixed,mixed,36,30-40 a,27000,22.5-30,3,3,5.45,0.007,5.21,0.007,0.045035753,0.00000115,Zone2
564,1,563,140,123.55,40.8,6.5,weak acid,9.222737819,low SOC,0.8,low TN,6.5,low AP,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,mixed,mixed,36,30-40 a,27000,22.5-30,3,3,5.81,0.021,5.52,0.021,0.051202711,0.00000918,Zone2
565,1,564,141,120.9583,31.2875,5.7,weak acid,10.31322506,medium SOC,1.00978,,12.6,low AP,24,low clay,1075,high map,15.9125,mediun mat,paddy,0,,1,farmyard manure,1,0,0,0,manure,poultry,poultry,5,1-5 a,10588.2,7.5-15,3,3,6.14,0.137008137,5.62,0.127901061,0.088493078,0.000338617,Zone1
566,1,565,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,10,5-10 a,25200,22.5-30,4,4,6.38,0.142363504,6.1,0.138824995,0.044879326,0.000253963,Zone4
567,1,566,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,stable manure,,stable manure,10,5-10 a,25200,22.5-30,4,4,6.36,0.141917224,6.13,0.139507741,0.036833627,0.000253963,Zone4
568,1,567,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,stable manure,,stable manure,10,5-10 a,25200,22.5-30,4,4,6.46,0.144148627,6.16,0.140190486,0.04755254,0.000253963,Zone4
569,1,568,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,stable manure,,stable manure,10,5-10 a,25200,22.5-30,4,4,5.9,0.13165277,5.8,0.131997536,0.017094433,0.000253963,Zone4
570,1,569,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,straw,straw,10,5-10 a,2220,0-7.5,4,4,6.04,0.134776734,6.1,0.138824995,-0.009884759,0.000253963,Zone4
571,1,570,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,compost,straw,straw,10,5-10 a,2220,0-7.5,4,4,6.13,0.136784997,6.13,0.139507741,0,0.000253963,Zone4
572,1,571,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,compost,straw,straw,10,5-10 a,2220,0-7.5,4,4,6.11,0.136338716,6.16,0.140190486,-0.008150004,0.000253963,Zone4
573,1,572,142,13.88333333,45.65,6.25,weak acid,20.30162413,high SOC,2.3,high TN,5.47,low AP,19,low clay,550.7,medium map,3.15,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,compost,straw,straw,10,5-10 a,2220,0-7.5,4,4,5.6,0.124958562,5.8,0.131997536,-0.03509132,0.000253963,Zone4
574,1,573,143,113.093412,28.190082,5.64,weak acid,17.14617169,high SOC,2.28,high TN,18.27,low AP,21,low clay,1419,high map,17.7875,mediun mat,dryland,1,,0,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,0.25,0-1 a,3000,0-7.5,3,3,8.07,0.180074213,5.64,0.128356225,0.358269417,0.000338617,Zone1
575,1,574,143,113.093412,28.190082,5.64,weak acid,17.14617169,high SOC,2.28,high TN,18.27,low AP,21,low clay,1419,high map,17.7875,mediun mat,dryland,1,,0,farmyard manure,1,0,0,0,oil cake,,oil cake,0.25,0-1 a,3000,0-7.5,3,3,7.34,0.163784972,5.64,0.128356225,0.263454777,0.000338617,Zone1
576,1,575,144,120.176118,29.502509,6.19,weak acid,16.00928074,high SOC,1.2,low TN,29.86,mediun AP,23,low clay,1350,high map,17,mediun mat,paddy,0,crop rotation,1,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,2,1-5 a,1200,0-7.5,3,3,6.18,0.137900698,5.92,0.134728519,0.042981823,0.000338617,Zone2
577,1,576,144,120.176118,29.502509,6.19,weak acid,16.00928074,high SOC,1.2,low TN,29.86,mediun AP,23,low clay,1350,high map,17,mediun mat,paddy,0,crop rotation,1,farmyard manure,1,0,0,0,compost,plant,plant,2,1-5 a,1200,0-7.5,3,3,6.16,0.137454418,5.92,0.134728519,0.039740329,0.000338617,Zone2
578,1,577,145,111.8755556,26.76166667,5.65,weak acid,3.248259861,low SOC,0.5,low TN,81.4,high AP,48,mediun clay,1225,high map,17.8,mediun mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,straw,straw,25,20-30 a,1250,0-7.5,3,3,5.59,0.124735421,5.65,0.128583807,-0.010676258,0.000338617,Zone1
579,1,578,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,13500,7.5-15,3,3,5.67053,0.01298,5.88974,0.00866,-0.037929266,0.00000247,Zone2
580,1,579,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,13500,7.5-15,3,3,5.38436,0.01298,5.38294,0.01298,0.000263762,0.00000388,Zone2
581,1,580,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,13500,7.5-15,3,3,5.35005,0.04327,5.08467,0.00865,0.050875776,0.0000228,Zone2
582,1,581,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,13500,7.5-15,3,3,5.54852,0.02596,5.50813,0.0173,0.007306043,0.0000106,Zone2
583,1,582,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,13500,7.5-15,3,3,5.48763,0.00865,5.21361,0.01298,0.051223954,0.00000289,Zone2
584,1,583,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,27000,22.5-30,3,3,6.07868,0.01298,5.88974,0.00866,0.031575713,0.00000224,Zone2
585,1,584,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,27000,22.5-30,3,3,5.61515,0.00865,5.38294,0.01298,0.042233609,0.00000273,Zone2
586,1,585,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,27000,22.5-30,3,3,5.53322,0.00866,5.08467,0.00865,0.084539794,0.00000178,Zone2
587,1,586,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,27000,22.5-30,3,3,5.87447,0.01299,5.50813,0.0173,0.064390661,0.00000492,Zone2
588,1,587,146,123.55,40.8,5.89,weak acid,10.79607801,,1.2173003,,41.02624,,22,low clay,629,medium map,7.55,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,stable manure,,stable manure,1,0-1 a,27000,22.5-30,3,3,5.94774,0.02164,5.21361,0.01298,0.131738801,0.00000648,Zone2
589,1,588,147,121.032404,30.969076,5.83,weak acid,7.824825986,low SOC,1.05068,,66.9507,,44,mediun clay,1020,high map,16.02083,mediun mat,paddy,0,crop rotation,1,commodity organic fertilizer,0,0,1,0,Fine organic fertilizer,,Fine organic fertilizer,0.5,0-1 a,45617.71,45-60,3,3,6.44948,0.1744,6.12007,0.22284,0.052425973,0.000685666,Zone1
590,1,589,148,127.4833333,50.25,6.12,weak acid,24.47795824,high SOC,2.23,high TN,8.1,low AP,23,low clay,400,low map,-0.5,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,animal,animal,30,20-30 a,7500,0-7.5,3,3,5.77,0.128751947,5.24,0.119252946,0.096350582,0.000338617,Zone2
591,1,590,148,127.4833333,50.25,6.12,weak acid,24.47795824,high SOC,2.23,high TN,8.1,low AP,23,low clay,400,low map,-0.5,low mat,dryland,1,crop rotation,1,farmyard manure,1,0,0,0,compost,animal,animal,30,20-30 a,7500,0-7.5,3,3,6.05,0.134999875,5.12,0.116521963,0.166903833,0.000338617,Zone2
592,1,591,149,123.5666667,41.81666667,6.14,weak acid,9.27,low SOC,1.36,low TN,19.3,low AP,23,low clay,680,medium map,7.975,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,stable manure,,stable manure,23,20-30 a,27000,22.5-30,3,3,6.39,0.142586645,6.14,0.139735323,0.039909526,0.000338617,Zone2
593,1,592,149,123.5666667,41.81666667,6.49,weak acid,9.59,low SOC,1.34,low TN,28.3,mediun AP,23,low clay,680,medium map,7.975,low mat,dryland,1,continuous cropping,0,farmyard manure,1,0,0,0,stable manure,,stable manure,23,20-30 a,27000,22.5-30,3,3,5.94,0.132545332,6.49,0.147700691,-0.088553397,0.000338617,Zone2
594,1,593,150,123.0649167,41.61386111,6.13,weak acid,16.54543496,,1.62,medium TN,38.72064286,,23,low clay,567,medium map,10,low mat,dryland,1,,0,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,1,0-1 a,1500,0-7.5,3,3,6.47465,0.07742,6.30323,0.07742,0.026832352,0.0000979,Zone2
595,1,594,150,123.098279,41.666642,6.13,weak acid,16.3471367,,1.62,medium TN,29.6973,,21,low clay,632,medium map,8.258333,low mat,dryland,1,,0,commodity organic fertilizer,0,0,1,0,bio-organic fertilizer,,bio-organic fertilizer,1,0-1 a,1500,0-7.5,3,3,6.12414,0.12414,6.3931,0.12414,-0.042980945,0.00026265,Zone2
596,1,595,151,113.1147222,30.85055556,6.3,weak acid,6.711136891,low SOC,0.74,low TN,5.1,low AP,21,low clay,1179,high map,16.46667,mediun mat,paddy,0,continuous cropping,0,green manure,0,1,0,0,leguminous,,leguminous,1.42,1-5 a,45000,30-45,3,3,6.96106,0.05044,6.93717,0.02655,0.003437851,0.0000224,Zone2
597,1,596,151,113.1147222,30.85055556,6.3,weak acid,6.711136891,low SOC,0.74,low TN,5.1,low AP,21,low clay,1179,high map,16.46667,mediun mat,paddy,0,continuous cropping,0,farmyard manure,1,0,0,0,manure,livestock,livestock,1.42,1-5 a,45000,30-45,3,3,6.96903,0.07964,6.93717,0.02655,0.004582137,0.0000484,Zone2
